DATETIME;ATHN;MXCO;NANM;CALM;ROME;AATB;BKSN;JUNG;JUNG1;LMKS;IRK2;IRK3;IRKT;DRBS;NEWK;KIEL2;YKTK;KERG;CALG;OULU;APTY;NRLK;TXBY;FSMT;INVK;JBGO;NAIN;PWNK;THUL;MWSN;SOPB;SOPO;DOMB;DOMC;TERA
2023-04-23 06:00:00; 53.305;216.067;258.678;   null;121.433;1301.100;122.930;159.760;349.297;424.912;348.610;383.000;164.000;102.936; 90.870;173.162;216.000;212.507;286.928;102.158;164.792;120.450; 98.000;211.070;186.340;   null;202.860;205.450;116.460;218.055;136.270;282.490;  5.179; 18.669;111.463
2023-04-23 06:01:00; 51.928;216.517;256.430;   null;123.083;1290.500;123.705;156.071;353.437;426.754;343.100;377.000;171.000;113.196; 88.560;174.729;211.600;215.957;286.898; 96.630;168.938;121.700; 93.333;206.350;186.580;256.980;200.160;201.560;117.750;221.938;136.360;281.280;  4.937; 16.939;110.082
2023-04-23 06:02:00; 54.797;217.800;259.201;   null;121.467;1290.500;123.052;158.834;354.676;431.341;349.180;378.000;168.000;104.695; 89.300;172.480;209.867;216.175;286.695;103.782;169.465;119.560; 96.800;213.070;179.270;   null;197.790;210.540;116.760;216.922;135.320;281.640;  4.678; 17.360;114.914
2023-04-23 06:03:00; 52.079;223.350;263.696;   null;122.650;1294.700;120.546;155.610;351.182;426.176;350.180;375.000;170.000;102.877; 91.390;173.597;208.533;211.817;287.262; 99.578;167.467;124.540; 97.467;204.410;188.070;   null;199.050;206.040;118.850;220.090;137.830;278.040;  4.752; 18.682;108.939
2023-04-23 06:04:00; 52.936;220.983;264.429;   null;122.400;1257.100;123.417;155.874;349.866;431.804;349.430;373.000;170.000;104.051; 91.090;171.979;209.600;214.577;286.470;102.951;168.220;119.310; 94.533;206.500;179.810;255.100;194.260;199.930;114.970;222.363;137.450;276.650;  5.048; 18.389;109.047
2023-04-23 06:05:00; 54.184;220.083;262.686;   null;122.383;1300.100;125.224;152.676;351.483;426.758;352.400;372.000;167.000;105.868; 92.880;175.341;216.000;212.507;294.154;103.098;171.310;120.520; 97.467;207.410;177.740;261.670;202.060;209.030;117.610;216.837;135.790;277.530;  4.808; 18.049;109.047
2023-04-23 06:06:00; 53.989;217.300;264.708;   null;124.633;1299.200;122.039;157.429;355.680;424.827;342.780;372.000;171.000;108.955; 90.610;176.762;209.467;210.437;285.450;102.749;167.895;122.130;100.267;207.660;187.370;   null;199.080;208.810;115.580;223.043;133.170;284.280;  5.252; 17.470;111.118
2023-04-23 06:07:00; 54.395;221.150;262.041;   null;123.500;1299.200;123.961;154.301;352.745;428.627;350.780;368.000;167.000;103.930; 92.390;169.802;210.133;213.671;291.609;105.420;170.482;119.430; 94.267;206.160;185.840;263.340;202.570;204.700;114.020;220.393;135.610;274.070;  4.493; 17.847;112.498
2023-04-23 06:08:00; 53.135;221.267;263.975;   null;118.817;1304.400;124.033;158.104;348.794;428.897;344.600;369.000;168.000;102.596; 91.540;176.186;206.933;210.437;285.396; 98.273;167.508;122.430; 97.067;207.390;184.010;257.430;195.810;210.470;114.870;222.125;138.230;278.840;  4.826; 17.611;109.737
2023-04-23 06:09:00; 55.212;222.167;261.083;   null;121.200;1317.800;123.212;154.017;357.826;419.279;347.230;371.000;171.000;110.773; 92.120;174.005;209.467;216.428;283.472;100.577;165.581;122.340; 98.267;202.520;184.250;   null;207.740;199.860;117.040;224.157;135.800;283.170;  5.252; 16.972;113.188
2023-04-23 06:10:00; 56.525;219.700;259.915;   null;124.717;1314.700;125.266;154.575;351.090;426.427;346.860;378.000;168.000;109.137; 89.570;173.384;208.267;211.603;284.551;104.097;164.203;120.040;100.667;204.370;184.870;   null;197.600;205.460;114.820;224.342;136.190;283.600;  4.604; 18.016;110.191
2023-04-23 06:11:00; 53.636;219.017;260.717;   null;121.567;1315.400;125.940;158.691;354.038;426.061;349.600;367.000;168.000;102.573; 91.250;173.047;213.867;213.197;287.874;100.195;163.674;119.880; 99.467;204.450;184.610;   null;199.100;207.130;116.670;222.165;138.020;283.750;  5.346; 18.218;110.082
2023-04-23 06:12:00; 53.824;214.733;262.250;   null;126.583;1305.600;123.433;156.522;345.950;424.692;342.110;   null;171.000;104.092; 90.130;176.015;209.867;213.671;288.326;103.153;166.426;120.720; 99.600;206.990;179.420;   null;200.510;201.540;117.200;222.423;138.040;281.490;  5.476; 17.891;112.498
2023-04-23 06:13:00; 53.280;222.883;262.582;   null;123.167;1301.300;123.245;154.611;345.581;426.276;344.860;379.000;165.000;106.648; 91.930;173.048;211.600;218.964;281.974;101.870;168.300;120.400;101.200;204.910;181.650;257.180;199.880;203.210;113.950;223.497;133.500;279.580;  4.308; 17.252;110.663
2023-04-23 06:14:00; 51.500;216.867;264.969;   null;122.083;1307.400;122.640;153.160;344.756;427.455;353.600;376.000;171.000;102.684; 93.070;173.539;211.067;211.603;286.206;105.712;165.317;121.610;101.200;210.790;186.160;   null;201.980;216.780;116.280;222.198;134.690;280.440;  5.030; 18.572;110.773
2023-04-23 06:15:00; 54.471;219.367;260.543;   null;124.850;1292.100;124.780;154.395;366.530;420.986;349.080;372.000;167.000;105.067; 89.530;172.924;210.133;215.739;282.840;105.069;170.425;120.590; 97.733;202.150;182.500;   null;198.750;207.070;117.000;224.247;136.800;278.990;  4.955; 16.767;112.042
2023-04-23 06:16:00; 54.301;211.950;265.074;   null;120.450;1298.500;124.276;154.097;348.654;432.197;344.980;374.000;165.000;105.133; 96.560;173.079;214.933;214.832;286.016;100.834;171.760;116.860; 98.267;207.680;186.970;   null;201.850;204.820;114.220;219.617;133.780;281.220;  5.216; 17.985;109.629
2023-04-23 06:17:00; 53.997;218.367;261.797;   null;122.767;1300.100;127.418;156.791;356.816;427.705;349.460;375.000;173.000;104.832; 90.690;175.452;210.533;211.390;282.925;102.054;170.755;120.000; 97.733;205.020;180.650;   null;203.930;208.040;117.530;224.392;136.960;282.700;  4.548; 18.810;109.737
2023-04-23 06:18:00; 55.538;218.967;258.225;   null;121.983;1296.000;124.727;156.966;349.734;428.947;344.000;372.000;169.000;102.646; 92.480;172.679;212.533;217.117;285.418;102.274;170.892;120.540; 96.667;206.250;184.350;256.870;202.920;208.000;117.880;228.642;137.300;279.880;  4.957; 19.323;112.843
2023-04-23 06:19:00; 54.006;221.033;263.417;   null;119.850;1311.000;123.091;155.135;348.216;419.302;346.480;380.000;168.000;109.078; 88.950;173.026;206.400;212.552;288.830; 98.876;166.205;120.000; 99.333;205.090;181.750;   null;200.550;212.840;117.230;213.692;135.530;274.800;  5.642; 18.004;110.773
2023-04-23 06:20:00; 54.117;218.067;261.814;   null;120.333;1301.200;125.359;156.792;352.028;415.658;355.430;375.000;169.000;101.921; 91.160;171.712;206.933;211.176;285.014;102.597;165.852;122.500; 98.667;205.970;186.080;   null;200.980;207.170;118.190;216.653;138.500;281.890;  4.957; 17.646;110.318
2023-04-23 06:21:00; 55.212;220.983;259.166;   null;120.000;1280.100;124.286;155.723;355.124;436.060;350.460;383.000;165.000;104.358; 94.030;174.779;209.867;210.012;288.371;104.382;163.871;121.110; 98.133;206.610;183.660;   null;198.770;203.190;114.410;218.448;137.030;278.500;  4.993; 17.943;113.421
2023-04-23 06:22:00; 53.748;219.367;262.093;   null;121.800;1302.000;124.174;157.145;359.214;421.660;352.630;378.000;167.000;103.108; 90.420;173.760;209.733;218.964;286.924;105.935;169.312;121.090; 97.333;205.460;185.270;260.430;204.090;202.000;119.160;222.338;135.640;282.820;  5.197; 17.772;114.800
2023-04-23 06:23:00; 52.671;222.867;259.375;   null;121.333;1310.000;119.706;158.243;355.248;420.902;347.200;375.000;167.000;102.950; 92.170;170.448;211.867;213.928;282.856; 99.794;168.763;121.790;102.533;208.150;187.430;258.870;197.740;203.840;115.020;219.940;136.540;280.220;  4.679; 18.052;108.702
2023-04-23 06:24:00; 54.660;217.317;261.187;   null;127.267;1313.600;121.466;156.485;350.768;431.596;351.280;373.000;165.000;107.873; 89.860;174.898;214.400;213.455;286.366;103.467;168.174;122.090; 98.933;202.670;182.270;258.720;203.410;211.190;116.180;218.460;138.970;280.630;  5.011; 18.484;110.427
2023-04-23 06:25:00; 51.643;223.033;259.096;   null;118.117;1280.900;123.965;156.602;353.449;430.096;341.210;377.000;168.000;104.269; 91.160;169.792;212.267;216.679;281.071;101.381;168.394;122.500; 99.467;205.440;185.210;258.230;203.280;200.790;115.060;216.827;136.700;279.240;  4.881; 18.669;113.878
2023-04-23 06:26:00; 53.686;221.933;265.004;   null;119.733;1302.000;123.771;156.069;353.534;427.204;350.380;373.000;169.000;110.396; 91.470;171.167;208.933;216.210;292.554; 99.460;173.087;118.520; 98.533;202.720;182.210;256.550;202.090;204.240;115.920;217.382;136.610;280.980;  4.826; 17.858;113.188
2023-04-23 06:27:00; 55.312;221.533;266.766;   null;121.583;1293.900;122.954;157.445;345.543;424.064;342.700;384.000;171.000;105.387; 88.960;173.245;212.267;217.807;290.342;103.613;168.891;119.930; 97.467;205.040;176.960;254.370;203.480;201.040;116.200;217.573;137.500;286.710;  4.549; 15.647;109.973
2023-04-23 06:28:00; 52.014;218.467;264.238;   null;123.700;1287.600;119.499;158.194;351.947;421.734;349.080;373.000;172.000;102.665; 89.530;177.028;214.933;213.887;287.771;102.258;166.489;124.650; 98.133;204.470;183.260;   null;198.730;201.590;117.750;219.265;136.300;286.700;  4.659; 17.828;109.629
2023-04-23 06:29:00; 55.140;214.150;264.866;   null;122.133;1308.700;120.399;154.802;353.778;423.266;352.080;386.000;168.000;103.590; 92.770;176.200;208.533;210.914;284.259;104.199;171.461;124.880; 99.333;208.660;180.780;   null;197.910;195.650;115.570;213.882;137.220;287.500;  5.030; 16.517;112.042
2023-04-23 06:30:00; 57.193;218.683;260.647;   null;118.683;1283.700;124.981;159.473;352.960;428.811;345.430;369.000;169.000;106.137; 91.100;173.351;215.467;211.817;280.791;100.293;164.998;119.090; 97.067;205.530;186.020;   null;193.650;205.560;116.370;220.685;134.720;279.930;  3.881; 17.623;108.143
2023-04-23 06:31:00; 53.350;217.533;260.456;   null;119.350;1293.900;125.448;156.299;357.272;420.810;349.880;370.000;167.000;111.150; 89.520;172.502;212.267;211.127;288.894;102.425;169.064;120.540; 95.600;208.400;179.200;   null;200.120;196.270;115.430;219.227;135.300;283.370;  4.696; 19.411;107.454
2023-04-23 06:32:00; 54.096;220.033;260.752;   null;125.483;1305.900;126.926;160.945;347.410;421.453;347.230;378.000;170.000;105.458; 92.340;174.329;211.600;213.887;283.671;101.805;164.710;120.500; 99.467;209.230;186.700;   null;198.040;204.340;117.690;223.783;137.070;284.040;  5.011; 18.260;112.620
2023-04-23 06:33:00; 55.184;217.517;261.519;   null;123.650;1313.800;121.711;154.905;341.313;422.334;354.180;   null;168.000;110.372; 96.390;171.832;215.867;213.197;287.314;102.916;168.037;116.840; 97.867;207.150;185.080;   null;200.380;200.830;116.290;214.377;136.420;279.210;  4.455; 17.526;111.931
2023-04-23 06:34:00; 54.653;223.233;258.242;   null;126.217;1311.600;118.625;156.256;352.527;423.869;344.200;370.000;166.000;105.161; 94.030;171.831;209.867;212.507;289.175;104.009;161.809;122.930; 99.333;208.030;190.870;258.430;198.550;205.230;116.070;218.700;137.030;281.210;  4.863; 16.608;113.421
2023-04-23 06:35:00; 52.413;219.717;257.440;   null;121.300;1255.200;121.168;152.242;353.163;428.159;347.830;379.000;167.000;101.422; 90.480;174.291;213.733;211.817;285.217;101.386;168.164;122.930; 98.133;205.850;186.630;   null;198.050;206.120;114.290;221.388;136.420;281.330;  4.752; 17.777;114.110
2023-04-23 06:36:00; 57.359;215.483;263.018;   null;121.033;1288.400;126.032;157.454;348.078;421.833;346.900;   null;165.000;104.489; 91.800;171.973;206.133;213.887;287.561;102.835;166.448;125.400;101.867;207.190;190.450;260.370;196.830;206.060;116.450;220.443;137.240;280.940;  5.011; 16.952;111.697
2023-04-23 06:37:00; 54.776;216.717;263.559;   null;122.800;1316.300;124.662;151.167;353.503;427.803;354.100;376.000;168.000;104.259; 90.990;171.497;214.400;215.267;286.358;100.935;164.108;121.020; 96.667;203.340;183.790;257.410;200.220;211.550;117.200;218.810;136.070;284.680;  4.696; 17.201;112.387
2023-04-23 06:38:00; 55.467;217.317;261.798;   null;125.567;1298.600;124.730;155.951;346.290;423.783;345.860;369.000;167.000;106.094; 92.210;175.755;212.133;216.866;279.796;104.266;164.583;124.770; 98.267;204.470;178.420;   null;203.370;204.310;115.280;223.685;135.840;281.090;  4.807; 17.716;109.629
2023-04-23 06:39:00; 54.703;218.917;264.169;   null;122.117;1285.000;121.097;153.450;354.876;430.195;347.960;372.000;166.000;104.244; 94.640;167.688;214.133;209.535;286.971;100.865;167.644;121.650; 96.933;204.280;184.780;   null;197.450;203.170;113.340;218.150;137.830;283.970;  4.715; 17.623;108.594
2023-04-23 06:40:00; 54.461;214.583;259.427;   null;123.617;1297.600;121.329;154.324;354.429;424.486;352.230;377.000;170.000;104.420; 91.960;173.235;206.933;212.507;283.979;102.141;168.243;119.000; 98.133;205.580;185.260;255.360;200.200;195.180;114.440;221.798;137.990;279.070;  4.678; 18.060;111.697
2023-04-23 06:41:00; 53.799;223.717;262.844;   null;121.550;1313.900;122.787;155.318;345.459;420.879;350.210;378.000;168.000;111.648; 93.390;174.873;208.000;208.578;287.514; 98.180;170.975;122.020; 98.667;202.520;181.800;   null;199.180;201.390;114.180;221.572;135.530;280.840;  5.141; 17.950;113.421
2023-04-23 06:42:00; 51.331;213.033;260.804;   null;121.033;1284.700;120.577;157.572;349.429;428.382;352.380;376.000;166.000;104.522; 93.930;171.279;210.267;218.027;286.962;104.243;163.920;127.000;100.000;207.680;181.760;   null;200.350;200.940;118.950;217.058;135.000;280.690;  4.881; 17.107;111.931
2023-04-23 06:43:00; 53.309;220.633;261.885;   null;124.333;1306.500;121.948;154.026;347.521;429.262;356.760;376.000;163.000;106.185; 89.940;171.528;206.933;214.103;288.234;102.071;170.399;123.270; 98.133;203.160;184.900;   null;202.020;205.230;115.690;218.513;135.250;281.200;  4.826; 18.198;111.931
2023-04-23 06:44:00; 55.190;221.450;260.368;   null;125.133;1293.200;122.761;156.048;351.424;425.475;354.280;367.000;168.000; 99.186; 89.260;173.596;210.000;213.887;282.585; 99.716;170.910;117.790; 96.933;206.860;184.320;   null;201.620;206.970;114.160;221.355;143.330;281.990;  4.863; 16.518;111.587
2023-04-23 06:45:00; 52.097;220.067;262.913;   null;121.183;1269.300;124.054;155.806;347.899;421.951;343.000;378.000;169.000;103.524; 92.620;172.431;211.067;215.484;286.421;103.926;171.530;124.590; 96.933;206.150;181.220;259.390;202.080;205.000;114.430;216.755;134.650;281.010;  4.862; 18.367;110.318
2023-04-23 06:46:00; 52.724;220.983;265.389;   null;122.767;1288.600;125.499;157.032;344.767;428.451;348.230;382.000;164.000;107.846; 92.160;168.567;209.867;211.127;293.478; 99.518;162.533;122.400; 97.200;207.410;185.040;258.130;200.580;205.220;118.920;221.382;136.720;281.420;  4.547; 18.909;116.868
2023-04-23 06:47:00; 51.472;216.750;264.098;   null;119.483;1299.500;121.796;155.842;349.245;428.305;344.100;381.000;166.000;107.853; 91.440;166.452;205.200;214.103;280.594;104.644;169.009;124.090;102.400;206.300;182.410;   null;199.110;203.910;115.060;217.288;138.560;276.930;  5.048; 18.071;112.042
2023-04-23 06:48:00; 53.670;221.683;265.719;   null;118.583;1321.100;124.980;158.549;357.532;430.446;345.700;   null;163.000; 99.896; 92.450;171.194;209.733;213.197;289.433;102.994;168.556;124.770; 98.000;202.620;183.290;   null;200.650;203.250;116.850;220.210;136.020;280.450;  4.788; 18.334;113.878
2023-04-23 06:49:00; 56.085;217.433;262.529;   null;121.783;1299.800;124.438;157.254;351.653;430.022;349.630;378.000;166.000;105.503; 88.230;173.806;210.933;212.507;289.900; 97.128;168.207;121.720; 96.933;206.090;185.910;256.070;202.990;212.170;116.500;216.330;134.650;280.290;  4.824; 17.120;110.082
2023-04-23 06:50:00; 53.649;221.750;262.704;   null;120.317;1295.800;123.945;152.281;354.339;423.106;349.010;376.000;167.000;102.747; 90.270;175.699;210.133;209.057;288.193;101.318;167.881;120.090; 95.600;204.970;181.520;   null;197.380;206.160;116.060;219.765;133.480;278.320;  4.566; 16.933;112.042
2023-04-23 06:51:00; 54.063;218.000;264.534;   null;125.350;1289.900;119.162;150.722;349.066;424.982;351.510;384.000;170.000; 99.757; 91.560;171.636;208.667;215.049;289.526;100.079;170.045;122.900; 97.600;203.070;181.910;259.550;198.700;212.170;119.060;220.530;137.300;279.020;  4.843; 17.786;112.387
2023-04-23 06:52:00; 53.907;219.767;261.676;   null;123.150;1328.900;123.687;154.353;352.175;426.764;350.530;383.000;167.000;109.906; 91.720;174.500;216.533;211.817;288.145;103.764;169.025;120.020; 98.133;205.880;184.740;255.080;197.570;203.320;114.960;219.547;138.880;281.660;  5.064; 16.804;115.719
2023-04-23 06:53:00; 53.143;218.317;260.229;   null;119.317;1293.500;124.881;152.071;349.260;426.227;352.760;380.000;170.000;106.234; 89.100;171.555;210.133;218.496;281.205;104.820;173.321;119.040; 97.200;207.640;183.570;   null;203.010;196.030;117.480;227.198;135.800;277.640;  4.972; 18.332;109.629
2023-04-23 06:54:00; 56.087;213.033;259.985;   null;119.583;1312.200;125.714;154.868;352.591;413.087;343.510;375.000;172.000;100.614; 89.570;170.498;215.867;216.647;290.482;103.950;168.047;124.130; 96.533;202.610;183.510;   null;200.130;206.620;114.110;219.355;137.200;279.780;  4.269; 17.676;112.964
2023-04-23 06:55:00; 54.477;217.217;258.363;   null;122.767;1286.600;125.081;150.288;349.643;427.760;351.180;377.000;171.000; 99.017; 91.040;170.557;210.800;211.817;287.527;101.982;169.122;127.110; 96.800;206.730;184.010;   null;200.410;206.880;116.940;226.640;137.590;285.430;  4.917; 18.032;109.520
2023-04-23 06:56:00; 55.633;218.067;267.551;   null;118.467;1279.400;124.946;156.182;347.884;420.324;347.630;377.000;165.000;102.629; 92.890;168.406;211.200;212.767;290.625;101.032;170.239;119.700; 98.133;200.720;178.990;253.720;198.680;205.500;118.200;223.957;136.110;280.640;  4.601; 17.251;110.553
2023-04-23 06:57:00; 55.057;220.467;260.002;   null;120.233;1303.800;128.354;155.871;348.238;421.664;342.810;377.000;167.000;107.092; 89.240;169.267;203.333;212.982;284.345;103.003;167.907;126.200; 96.933;208.290;178.590;258.190;196.050;212.680;117.890;220.725;136.350;280.730;  4.453; 18.607;112.275
2023-04-23 06:58:00; 55.234;222.250;263.035;   null;124.150;1292.200;122.996;155.370;350.680;425.233;346.930;377.000;170.000;105.374; 92.510;173.977;210.800;212.982;282.924;104.260;164.628;122.700;101.067;206.590;186.790;256.500;200.070;209.010;119.630;217.518;135.850;281.000;  4.934; 17.858;115.031
2023-04-23 06:59:00; 54.603;221.700;262.181;   null;120.467;1280.400;117.723;151.463;351.181;424.979;353.430;383.000;172.000;108.467; 91.270;173.343;209.067;216.428;289.843; 99.342;166.455;120.200; 96.800;202.970;182.850;   null;197.790;212.190;119.740;218.545;136.750;284.090;  5.027; 17.812;112.731
2023-04-23 07:00:00; 56.269;218.850;262.024;   null;121.133;1294.700;122.724;156.583;356.334;422.206;345.530;377.000;171.000; 99.567; 89.940;175.222;212.000;216.647;290.836;100.646;171.159;126.110; 98.400;206.040;193.190;262.060;202.430;212.730;114.760;217.355;137.160;281.490;  5.249; 17.142;111.697
2023-04-23 07:01:00; 53.118;223.300;259.706;   null;120.700;1297.600;130.123;155.528;346.622;426.581;346.900;378.000;167.000;102.620; 90.820;172.232;212.533;219.185;288.065;102.958;170.078;123.860; 96.000;206.260;185.950;261.820;197.550;209.730;117.220;216.962;137.670;278.980;  4.767; 16.954;115.145
2023-04-23 07:02:00; 51.726;220.700;260.665;   null;121.783;1297.500;124.563;156.723;346.742;426.840;345.760;367.000;170.000;114.826; 92.180;175.318;208.800;216.647;290.632;104.368;167.691;118.880;101.067;208.240;184.230;   null;199.910;204.340;116.140;220.300;136.740;280.480;  4.619; 18.024;112.964
