DATETIME;ATHN;MXCO;NANM;CALM;ROME;AATB;BKSN;JUNG;JUNG1;LMKS;IRK2;IRK3;DRBS;NEWK;KIEL2;YKTK;KERG;CALG;OULU;APTY;TXBY;FSMT;INVK;JBGO;NAIN;PWNK;THUL;MWSN;SOPB;SOPO;DOMB;DOMC;TERA
2024-03-24 16:34:00; 54.964;218.808;254.461; 71.042;119.925;1283.950;117.968;151.438;346.262;403.718;334.840;399.500;102.470; 88.635;158.020;200.533;202.242;267.474; 97.332;159.627; 94.133;193.785;173.195;   null;193.185;199.440;112.510;221.090;122.650;258.460;  4.484; 15.844;103.832
2024-03-24 16:36:00; 54.873;216.825;256.433; 67.142;121.442;1284.700;120.170;148.061;347.331;399.451;332.005;400.000;102.869; 86.895;160.449;203.200;202.478;265.389; 96.949;156.126; 93.333;197.765;174.440;   null;197.005;205.865;112.120;219.835;122.045;257.140;  4.526; 16.381;103.935
2024-03-24 16:38:00; 55.767;219.375;254.712; 70.958;119.034;1270.600;120.534;151.458;344.308;403.758;331.330;401.000;103.961; 87.500;161.875;200.133;202.580;265.579; 96.918;158.142; 94.133;194.780;177.260;   null;195.425;199.035;111.200;214.765;123.100;258.120;  4.585; 17.096;105.270
2024-03-24 16:40:00; 54.818;219.166;258.559; 76.492;120.450;1264.350;121.653;151.882;348.737;406.565;327.260;396.500;102.075; 88.910;160.192;201.333;203.155;267.725; 98.439;157.571; 92.933;195.610;173.100;239.400;193.835;199.220;109.270;218.085;120.785;254.810;  4.221; 16.018;106.604
2024-03-24 16:42:00; 52.630;216.409;255.885; 74.000;119.683;1273.600;118.990;149.039;346.855;402.590;333.405;398.000;103.321; 90.340;166.083;201.067;201.935;264.565; 97.536;158.160; 96.200;194.945;176.255;   null;193.155;202.430;111.425;221.175;122.630;257.645;  4.508; 15.783;104.191
2024-03-24 16:44:00; 55.624;213.192;259.891; 70.425;124.108;1280.900;118.538;151.783;344.078;405.645;330.005;399.500;105.726; 88.315;164.089;203.267;201.699;265.579; 98.340;156.733; 91.867;193.265;174.765;236.000;192.510;195.620;110.180;221.750;122.750;256.870;  4.330; 16.605;102.958
2024-03-24 16:46:00; 55.053;220.425;255.845; 70.167;119.925;1274.150;119.542;151.780;344.890;403.242;330.350;399.000;102.671; 87.715;158.992;199.200;202.274;267.059; 97.370;161.820; 95.267;193.470;170.240;237.700;193.020;194.855;110.535;220.370;123.155;255.755;  4.296; 16.068;105.833
2024-03-24 16:48:00; 54.799;214.133;257.493; 72.583;121.633;1276.350;117.612;150.350;347.462;401.896;329.605;397.500;105.234; 88.480;157.343;196.600;202.511;263.863; 96.273;158.958; 96.733;193.705;171.195;   null;192.970;197.030;110.760;217.025;122.020;258.270;  4.584; 15.833;102.650
2024-03-24 16:50:00; 54.581;219.675;258.247; 71.333;119.367;1256.500;115.809;149.577;341.504;401.266;335.680;394.000;104.750; 88.990;157.158;197.400;198.928;268.003; 96.285;158.858; 97.267;196.560;172.750;   null;195.275;200.970;112.975;221.800;120.995;255.075;  4.135; 15.345;102.958
2024-03-24 16:52:00; 55.974;214.850;254.538; 69.250;122.466;1261.450;120.618;148.230;342.360;395.957;332.930;395.500; 99.297; 87.890;158.979;199.933;202.611;267.974; 96.179;160.780; 95.067;193.740;169.975;239.400;194.495;197.750;110.470;215.950;121.745;259.275;  4.016; 16.582;102.138
2024-03-24 16:54:00; 55.143;217.484;257.236; 67.192;118.883;1283.300;118.951;150.942;342.928;404.835;329.895;397.500; 99.776; 86.835;162.932;197.933;200.684;264.054; 95.592;158.846; 93.867;194.930;173.630;236.700;193.150;199.520;111.490;219.275;122.015;258.385;  4.473; 16.498;102.392
2024-03-24 16:56:00; 54.392;216.417;257.378; 68.475;122.417;1286.500;118.517;151.556;345.081;400.063;331.230;398.000;100.576; 88.540;160.961;199.067;202.141;264.369; 96.387;159.121; 94.867;191.800;168.940;   null;192.000;195.845;113.180;219.315;122.995;256.755;  4.524; 15.811;102.958
2024-03-24 16:58:00; 53.797;216.375;252.452; 71.392;121.825;1273.700;117.308;149.919;337.384;397.926;329.845;396.500;102.920; 89.750;160.548;196.867;204.069;268.136; 97.098;158.229; 95.067;193.470;172.775;235.850;188.385;200.750;109.685;221.850;122.670;255.090;  4.041; 16.001;103.317
2024-03-24 17:00:00; 55.451;214.617;254.811; 69.667;120.184;1284.150;118.176;148.078;342.463;397.384;334.390;404.500;103.352; 88.600;161.875;199.667;199.129;268.466; 95.389;156.461; 93.400;194.370;169.835;235.300;194.090;200.675;110.545;218.355;121.660;254.725;  4.498; 15.606;104.139
2024-03-24 17:02:00; 55.927;216.983;253.770; 67.667;120.733;1263.300;118.484;146.962;344.033;398.476;330.870;395.500;100.675; 88.105;160.847;197.133;198.992;263.089; 96.251;158.520; 94.667;194.155;173.910;240.900;189.670;199.325;111.945;218.680;121.975;256.930;  4.709; 15.748;105.065
2024-03-24 17:04:00; 53.937;216.084;255.914; 71.200;122.483;1276.650;120.077;148.175;341.482;394.883;330.265;392.000;105.728; 85.320;161.038;201.200;201.023;261.813; 94.682;157.530; 93.933;191.335;171.675;   null;191.230;194.690;111.045;221.735;123.930;259.405;  4.285; 16.014;104.448
2024-03-24 17:06:00; 53.132;216.492;255.202; 67.900;119.117;1271.800;116.586;149.896;340.205;395.310;324.950;393.500;102.122; 87.560;163.632;197.867;203.392;260.569; 96.637;160.047; 93.933;193.085;170.090;235.700;193.200;198.455;108.920;221.860;122.940;258.850;  4.157; 16.176;102.751
2024-03-24 17:08:00; 54.337;219.984;255.507; 72.500;121.600;1273.150;118.568;149.615;338.925;396.816;329.050;399.500; 98.940; 88.955;165.468;195.867;200.446;262.758; 95.377;156.955; 95.467;195.010;169.650;235.600;194.880;207.845;110.880;218.735;121.750;260.350;  4.496; 15.801;104.036
2024-03-24 17:10:00; 53.987;219.017;256.186; 67.617;119.534;1270.250;119.415;147.849;342.948;394.583;332.695;396.500; 99.491; 87.340;161.750;199.600;200.920;265.277; 93.093;161.489; 93.333;191.590;170.290;   null;193.525;197.045;111.065;217.220;122.380;259.095;  4.242; 15.682;103.934
2024-03-24 17:12:00; 55.604;217.216;250.349; 68.083;121.692;1271.750;118.305;150.571;338.428;391.101;327.930;403.000; 99.204; 86.260;163.842;198.933;204.303;263.012; 97.194;154.508; 93.600;190.440;171.755;247.200;193.540;201.680;110.290;219.595;122.125;258.645;  4.632; 16.589;101.980
2024-03-24 17:14:00; 53.621;219.008;252.733; 70.950;121.100;1273.950;119.204;148.023;342.467;393.233;328.665;400.000;102.719; 86.905;154.298;199.400;201.936;262.167; 95.347;159.108; 94.800;189.920;169.630;233.500;190.015;197.110;109.440;219.135;122.445;257.825;  4.116; 15.458;102.854
2024-03-24 17:16:00; 52.498;214.583;252.669; 67.108;119.875;1286.200;117.667;146.224;339.067;395.800;332.730;404.000;100.576; 84.175;160.194;194.933;198.654;266.278; 98.087;159.147; 94.400;190.780;171.885;235.500;190.885;192.960;110.190;218.505;120.780;257.380;  4.175; 16.406;105.220
2024-03-24 17:18:00; 55.362;217.883;259.801; 68.742;118.225;1294.650;118.563;147.203;336.847;390.751;328.430;394.500;104.013; 86.705;160.906;198.933;196.522;262.900; 97.064;158.620; 92.267;190.290;170.860;   null;192.675;192.915;108.890;218.185;121.685;257.600;  4.395; 15.896;103.729
2024-03-24 17:20:00; 52.771;217.659;252.199; 67.925;123.575;1280.250;120.825;146.441;341.256;391.238;325.750;398.000;101.024; 88.645;159.785;199.267;198.215;262.691; 96.254;154.473; 92.533;193.215;168.755;236.150;191.560;195.190;108.085;220.520;120.885;259.955;  4.115; 15.478;105.065
2024-03-24 17:22:00; 53.417;216.133;252.066; 68.583;121.425;1255.950;116.422;146.907;339.935;392.266;331.690;402.000;100.641; 88.845;156.272;201.000;198.078;262.996; 94.823;156.182; 93.600;190.055;167.750;234.800;194.160;197.325;109.580;216.625;123.035;258.575;  4.124; 16.406;104.448
2024-03-24 17:24:00; 53.955;214.192;253.805; 69.900;120.133;1281.550;120.489;147.916;334.427;392.819;333.620;399.500; 99.806; 87.735;155.500;198.067;198.216;266.368; 94.223;156.537; 91.733;188.980;169.530;   null;194.980;195.665;108.735;218.580;119.405;252.400;  4.074; 15.976;104.911
2024-03-24 17:26:00; 54.563;216.542;254.028; 70.492;115.883;1270.400;121.235;143.757;340.356;388.751;334.255;400.500; 98.315; 86.020;150.929;197.800;194.254;263.571; 94.263;159.340; 93.133;193.745;171.665;234.100;194.440;198.515;108.125;217.420;121.680;256.175;  3.980; 15.985;106.093
2024-03-24 17:28:00; 54.308;214.333;254.906; 71.550;118.075;1272.550;119.616;149.746;334.551;392.906;330.440;399.500;102.435; 88.825;153.154;201.000;196.483;259.631; 96.278;154.154; 94.267;190.265;168.320;243.400;193.980;188.920;111.955;217.390;120.070;254.775;  4.108; 15.066;103.214
2024-03-24 17:30:00; 53.454;216.683;255.509; 70.408;118.842;1278.650;117.667;145.907;337.407;387.989;336.435;397.000;101.224; 88.715;158.100;200.000;197.840;268.443; 94.288;156.721; 92.400;190.580;171.855;   null;192.825;200.835;108.210;219.815;121.360;255.075;  4.353; 15.180;107.587
2024-03-24 17:32:00; 52.887;217.350;253.687; 69.942;121.250;1257.500;118.909;147.621;338.107;393.794;332.910;398.500;100.915; 87.275;158.783;196.000;201.802;263.369; 94.679;157.729; 92.467;192.480;171.710;237.400;192.465;198.280;108.305;216.580;122.375;253.830;  4.092; 15.400;105.736
2024-03-24 17:34:00; 53.051;217.484;254.168; 68.433;120.341;1277.750;121.618;146.401;337.119;395.810;333.650;400.500; 99.031; 84.780;158.446;195.667;200.887;259.950; 93.599;154.733; 93.333;191.045;173.075;235.000;195.905;199.825;108.875;215.515;121.900;258.015;  4.100; 15.867;106.145
2024-03-24 17:36:00; 54.092;222.025;254.780; 67.092;116.700;1274.800;118.532;147.200;337.867;397.188;329.150;409.000;102.817; 83.675;157.747;196.800;199.330;262.006; 96.149;157.035; 91.867;190.715;170.925;233.700;190.925;197.850;109.935;220.065;120.255;254.770;  4.320; 15.691;105.271
2024-03-24 17:38:00; 55.236;216.142;252.031; 68.983;119.008;1269.800;120.657;146.934;340.511;393.287;326.920;404.500; 98.108; 87.245;159.788;199.733;196.524;261.018; 94.796;153.907; 92.200;194.540;172.535;   null;193.130;199.270;110.100;218.400;121.230;253.905;  4.473; 16.589;104.294
2024-03-24 17:40:00; 52.808;216.008;254.373; 67.567;120.767;1282.450;121.022;146.799;336.400;397.201;334.540;399.000;100.022; 86.530;156.988;196.333;201.698;264.747; 96.028;156.930; 91.600;191.560;172.760;   null;188.585;197.600;108.520;219.585;122.910;250.895;  4.049; 15.931;105.528
2024-03-24 17:42:00; 53.570;216.109;255.059; 68.875;121.700;1265.000;117.681;149.267;334.950;394.287;329.065;404.000;103.895; 87.315;156.127;195.733;199.231;265.436; 94.495;156.304; 91.200;188.025;171.760;236.000;193.420;194.445;108.750;219.290;122.785;256.985;  4.261; 15.499;104.140
2024-03-24 17:44:00; 54.935;216.333;255.272; 68.408;121.917;1276.550;116.414;145.215;340.141;397.775;329.860;399.000;103.802; 86.455;157.149;196.000;202.644;260.028; 94.257;156.552; 94.600;191.420;169.430;233.300;192.175;199.400;109.395;217.875;121.770;253.125;  4.075; 15.732;103.677
2024-03-24 17:46:00; 53.632;214.791;255.593; 66.700;118.283;1276.100;115.979;146.901;336.297;398.046;329.010;398.500;101.969; 85.870;153.028;195.067;197.240;262.535; 94.889;156.637; 91.400;192.465;170.865;239.300;190.450;199.630;108.530;215.000;122.825;253.575;  4.261; 16.425;106.300
2024-03-24 17:48:00; 54.293;217.966;255.436; 70.125;119.667;1276.650;117.349;148.535;339.573;399.720;328.290;399.500;103.303; 86.415;162.129;195.933;199.266;266.065; 95.129;158.362; 92.267;190.315;171.075;237.950;193.450;203.215;110.100;215.640;120.630;256.330;  4.736; 15.888;101.106
2024-03-24 17:50:00; 53.536;214.784;254.861; 68.125;120.500;1280.750;118.536;146.277;339.727;400.205;332.095;396.500;100.936; 86.750;161.131;198.267;198.390;261.571; 93.948;159.574; 91.933;190.420;171.350;   null;188.800;196.280;110.335;216.030;120.655;255.275;  4.253; 15.760;104.140
2024-03-24 17:52:00; 53.882;217.208;259.572; 69.792;118.858;1261.900;119.215;149.569;336.960;394.376;331.455;395.500;100.459; 85.075;157.243;192.800;198.291;262.612; 96.082;156.743; 91.867;192.445;170.590;   null;190.555;199.805;109.310;215.550;121.585;254.385;  3.939; 15.548;106.508
2024-03-24 17:54:00; 54.212;214.909;253.968; 67.908;120.792;1255.950;120.739;147.549;332.840;394.496;331.395;392.500;100.730; 89.190;159.086;199.000;203.009;263.456; 94.929;157.651; 92.000;190.715;174.035;233.500;188.005;194.960;111.115;219.330;120.645;257.120;  4.203; 16.137;103.368
2024-03-24 17:56:00; 52.573;215.100;252.118; 69.025;118.042;1270.600;120.027;147.843;337.487;397.396;326.720;395.500; 99.607; 87.105;156.522;196.533;201.324;260.268; 94.768;158.125; 92.400;189.305;170.295;236.400;190.390;192.880;109.820;220.015;121.250;254.190;  4.347; 15.888;103.368
2024-03-24 17:58:00; 54.119;215.316;253.355; 68.850;116.917;1266.550;118.394;148.675;341.287;391.719;325.790;396.500;104.358; 87.435;160.556;198.600;200.751;264.023; 92.885;155.780; 93.333;193.860;169.815;235.600;188.945;200.055;109.770;212.715;121.255;252.720;  4.390; 16.080;105.066
2024-03-24 18:00:00; 54.006;215.584;250.413; 68.300;120.300;1271.050;119.246;146.474;337.601;389.154;327.945;394.500;103.387; 86.140;156.593;191.533;203.685;263.726; 95.490;157.615; 91.400;193.620;172.635;233.100;190.230;195.765;111.340;215.125;121.560;255.205;  4.152; 15.944;104.191
2024-03-24 18:02:00; 54.556;214.725;258.533; 70.658;120.542;1260.050;118.027;148.215;334.230;392.045;330.665;401.500;102.399; 85.500;161.881;194.133;197.078;263.727; 97.661;157.896; 93.067;194.080;171.745;237.550;191.025;199.390;110.885;217.660;123.465;252.705;  4.330; 16.296;103.677
2024-03-24 18:04:00; 52.458;215.433;253.548; 69.917;120.533;1267.750;118.112;147.850;338.926;393.906;331.130;398.000; 98.773; 90.640;154.867;198.333;204.594;263.555; 98.351;158.444; 91.600;192.335;170.990;   null;191.675;198.375;108.595;217.305;121.660;255.010;  4.415; 15.638;104.397
2024-03-24 18:06:00; 55.075;215.250;254.727; 70.125;120.417;1260.100;118.418;147.552;339.009;394.546;327.665;400.000; 95.818; 87.415;158.653;196.667;197.179;260.865; 96.659;158.906; 93.400;194.700;172.550;244.300;192.225;195.600;109.975;220.035;121.660;254.760;  4.356; 15.821;104.036
2024-03-24 18:08:00; 53.515;216.308;255.633; 68.975;122.508;1280.650;122.427;148.312;336.260;399.461;332.205;403.000;101.559; 87.380;159.060;194.267;196.741;264.991; 97.499;156.343; 91.800;193.785;170.915;   null;190.145;197.800;108.535;213.485;119.780;255.640;  4.364; 15.910;105.272
2024-03-24 18:10:00; 53.499;217.150;252.711; 69.133;119.292;1267.000;117.925;144.886;341.746;392.335;326.920;392.000;102.718; 84.145;155.436;197.200;201.021;266.536; 96.579;155.086; 93.800;192.130;168.285;   null;190.230;191.290;110.060;214.960;120.300;256.285;  4.397; 15.816;103.934
2024-03-24 18:12:00; 54.465;215.992;252.453; 67.467;121.083;1270.550;116.698;145.727;339.869;393.337;327.965;394.500;101.943; 85.055;163.449;193.467;198.563;266.264; 93.872;156.742; 92.000;193.980;168.580;246.300;190.480;196.840;109.940;215.645;120.925;254.310;  4.533; 15.955;104.089
2024-03-24 18:14:00; 55.443;217.383;254.036; 70.525;118.500;1245.550;118.900;146.302;337.750;391.328;326.495;395.500;102.838; 87.860;158.016;192.667;198.799;267.432; 94.015;158.538; 91.867;197.045;168.460;   null;193.045;196.915;110.040;212.465;122.055;254.365;  4.194; 15.665;104.962
2024-03-24 18:16:00; 57.292;216.233;254.241; 67.683;117.708;1257.000;119.445;145.635;338.056;391.574;332.055;396.500; 98.596; 88.485;158.258;196.733;197.889;262.959; 96.490;158.497; 93.600;192.600;169.440;241.400;193.725;194.395;108.380;220.195;121.385;260.075;  4.431; 15.827;105.633
2024-03-24 18:18:00; 51.707;217.358;258.559; 66.867;119.333;1267.000;117.410;145.568;335.073;395.998;324.960;396.000;100.784; 89.285;156.613;195.200;203.275;264.156; 94.142;158.439; 92.467;192.005;172.665;241.600;188.800;198.555;108.765;213.850;121.220;256.510;  4.702; 15.275;105.479
2024-03-24 18:20:00; 53.640;215.058;257.246; 69.325;117.733;1275.600;118.630;145.249;336.660;394.371;326.295;396.500;102.384; 86.715;160.548;198.000;200.144;266.574; 95.472;154.108; 93.267;193.440;168.500;   null;190.480;202.115;108.515;220.695;119.450;254.480;  4.220; 15.148;105.324
2024-03-24 18:22:00; 53.700;218.450;252.885; 68.667;120.967;1261.150;118.583;144.867;345.513;392.353;322.640;393.500;103.584; 85.925;160.195;194.067;202.704;263.193; 96.826;158.676; 91.267;188.860;168.565;   null;192.365;196.885;106.875;215.705;120.125;254.395;  4.161; 15.531;104.037
2024-03-24 18:24:00; 53.486;216.725;255.419; 71.975;116.091;1243.550;115.967;147.105;336.746;393.287;329.320;389.000;104.283; 87.495;158.611;197.267;199.674;262.889; 94.687;156.049; 92.267;191.835;172.310;   null;191.340;200.150;107.725;214.100;122.885;258.190;  4.322; 16.895;102.904
2024-03-24 18:26:00; 53.321;216.091;253.974; 72.117;122.242;1264.700;120.184;149.047;342.018;389.642;328.215;390.500;102.167; 87.685;157.799;196.867;201.459;265.938; 93.169;158.233; 90.800;190.230;169.725;235.000;186.840;192.700;111.610;215.875;122.030;257.590;  4.110; 15.554;103.419
2024-03-24 18:28:00; 53.791;216.684;252.154; 69.808;121.667;1269.250;114.132;143.929;337.775;387.211;332.850;396.000;101.048; 89.635;158.228;191.867;201.999;261.141; 95.285;158.071; 93.333;192.320;171.445;   null;189.410;191.095;108.470;212.630;121.680;257.170;  4.280; 15.938;102.440
2024-03-24 18:30:00; 53.717;214.216;252.870; 68.317;116.808;1258.450;119.557;147.198;335.796;392.875;328.295;393.000; 99.230; 85.150;156.128;193.867;199.538;265.048; 94.296;157.727; 91.000;189.135;172.810;244.100;189.430;194.955;108.690;215.100;121.395;255.350;  4.256; 15.628;104.707
2024-03-24 18:32:00; 52.088;219.233;252.548; 69.075;121.400;1253.250;116.320;147.401;333.786;394.173;325.970;397.000;103.192; 87.900;159.196;194.533;201.560;262.475; 93.423;155.053; 91.733;189.145;171.340;241.400;187.225;195.785;110.340;217.820;120.635;255.970;  4.239; 15.466;104.604
2024-03-24 18:34:00; 54.749;222.259;254.298; 71.483;120.500;1248.950;117.103;147.863;338.354;389.074;327.660;400.000;100.111; 85.235;155.331;197.067;200.449;263.156; 97.110;152.113; 92.000;193.710;168.705;234.850;189.075;188.920;109.755;217.475;122.045;253.250;  4.120; 16.734;102.955
2024-03-24 18:36:00; 54.043;216.309;251.838; 65.658;120.117;1263.200;118.632;144.499;340.151;390.073;327.290;392.500; 99.852; 86.495;158.013;198.000;199.438;263.774; 95.521;155.746; 93.400;189.810;171.665;236.800;189.460;194.830;109.075;215.200;121.960;255.550;  4.426; 15.038;105.015
2024-03-24 18:38:00; 54.640;214.217;248.761; 68.717;120.642;   null;118.818;145.720;340.480;394.357;325.850;391.000;101.667; 86.715;156.622;192.933;199.303;260.525; 94.701;156.013; 89.933;190.935;173.725;241.400;190.230;198.490;106.865;214.985;121.575;254.060;  4.452; 16.369;105.428
2024-03-24 18:40:00; 56.022;219.250;254.622; 67.192;121.408;1247.450;118.379;148.656;336.481;389.721;323.805;389.000;102.942; 84.945;158.262;191.467;197.953;259.497; 93.287;155.004; 94.733;193.070;170.875;236.200;188.640;194.990;107.005;213.180;120.160;254.510;  4.528; 16.200;103.161
2024-03-24 18:42:00; 55.128;215.600;255.270; 67.900;120.533;1251.100;118.175;146.477;336.909;390.277;322.290;385.500;100.580; 86.290;155.196;190.667;197.079;266.536; 94.976;156.316; 90.533;194.960;173.285;235.800;187.175;195.445;108.350;217.105;122.770;258.740;  4.393; 16.129;105.376
2024-03-24 18:44:00; 52.718;219.375;254.183; 66.608;120.417;1232.600;119.567;147.501;339.676;392.309;319.805;386.000; 99.930; 87.645;159.765;195.133;198.290;263.318; 96.232;155.601; 92.267;192.490;170.145;234.100;191.890;194.895;107.875;217.870;122.580;253.950;  4.190; 15.443;103.264
2024-03-24 18:46:00; 55.112;217.275;249.274; 69.733;119.750;1238.400;116.583;147.354;336.713;392.968;322.450;391.500; 99.772; 87.140;159.377;192.733;202.703;264.961; 93.906;154.910; 90.800;191.000;167.885;237.900;186.815;202.145;107.240;219.065;120.140;252.640;  4.258; 16.441;101.873
