DATETIME;MXCO;NANM;CALM;ROME;AATB;BKSN;JUNG;JUNG1;LMKS;IRK2;IRK3;DRBS;NEWK;KIEL2;YKTK;KERG;CALG;OULU;APTY;TXBY;FSMT;INVK;JBGO;NAIN;PWNK;THUL;MWSB;MWSN;SOPB;SOPO;DOMB;DOMC;TERA
2024-05-10 01:27:00;218.517;260.141; 75.283;119.933;1278.000;115.079;149.208;327.021;424.029;331.480;412.000;100.562; 91.970;160.593;201.200;208.271;274.217;100.750;155.164; 92.400;197.890;178.830;251.300;195.480;200.430;110.580; 26.610;228.520;129.700;267.890;  4.480; 18.747;109.685
2024-05-10 01:28:00;217.467;257.032; 68.333;121.550;1274.100;117.711;149.872;322.729;425.354;341.630;405.000;106.361; 92.670;157.718;202.133;205.635;280.409; 98.992;161.147; 96.533;201.710;176.010;248.800;194.800;199.730;111.640; 26.170;223.270;128.290;270.440;  4.624; 16.859;107.627
2024-05-10 01:29:00;219.367;256.194; 71.800;123.467;1260.300;115.496;147.324;321.080;424.661;336.060;408.000;104.477; 92.540;162.830;201.733;211.110;274.121; 98.363;159.827; 94.267;200.350;176.240;   null;198.520;205.580;113.780; 25.890;229.000;127.390;266.650;  4.298; 16.873;108.349
2024-05-10 01:30:00;220.967;257.662; 71.800;122.383;1273.800;113.012;151.978;319.925;428.087;336.600;408.000;102.066; 88.840;158.971;203.067;214.162;270.698; 98.268;156.075; 96.267;199.470;178.490;   null;191.260;200.040;109.510; 26.390;232.700;130.030;273.100;  4.425; 16.387;106.799
2024-05-10 01:31:00;219.217;255.811; 69.017;123.717;1268.800;112.699;148.592;325.400;425.396;329.700;400.000;102.322; 88.100;166.738;205.200;207.319;274.933; 99.789;162.438; 96.267;198.780;176.560;251.600;195.520;201.560;116.570; 26.880;221.210;126.760;265.710;  4.951; 17.654;109.072
2024-05-10 01:32:00;216.750;254.222; 67.367;120.300;1242.400;117.298;151.260;322.502;429.139;339.700;395.000;100.275; 88.640;160.005;204.933;209.951;280.639; 99.379;160.976; 95.333;197.340;177.740;   null;196.590;199.560;114.900; 26.640;225.090;130.280;268.790;  4.263; 15.660;108.349
2024-05-10 01:33:00;223.467;249.648; 72.817;121.400;1266.400;116.315;151.287;327.522;427.021;337.000;406.000;101.112; 87.720;161.043;202.267;204.480;278.520; 98.918;160.639; 96.267;198.750;175.700;   null;193.580;209.200;114.240; 26.440;226.230;129.580;270.040;  4.498; 18.539;105.821
2024-05-10 01:34:00;218.283;258.012; 68.700;120.150;1290.600;115.047;147.035;332.434;422.583;336.560;408.000;101.554; 88.310;164.877;205.867;208.488;279.983; 99.617;157.550; 93.600;201.380;175.170;252.000;194.450;197.220;111.750; 27.140;226.110;127.310;267.810;  4.372; 15.555;111.710
2024-05-10 01:35:00;216.850;251.830; 67.150;121.033;1281.500;118.795;150.131;324.209;422.372;337.430;408.000;103.826; 85.010;165.171;209.200;203.537;274.921;100.046;162.110; 94.133;199.980;178.780;   null;199.030;206.030;111.600; 26.170;223.290;127.950;266.620;  4.443; 17.823;111.459
2024-05-10 01:36:00;220.267;253.716; 71.117;120.717;1270.100;118.810;149.139;322.602;425.113;332.030;410.000;107.144; 87.170;168.717;207.733;209.423;279.962;100.826;160.960; 98.133;197.680;174.870;   null;203.390;202.080;111.430; 26.640;227.300;127.360;270.870;  4.479; 17.149;111.097
2024-05-10 01:37:00;224.683;253.000; 70.133;122.200;1279.800;118.191;152.127;323.576;428.950;330.210;412.000;104.392; 89.470;161.522;206.667;202.791;273.966; 96.222;162.145; 93.600;198.830;176.850;256.100;195.800;201.510;113.380; 25.770;227.360;127.390;265.010;  4.733; 17.074;109.541
2024-05-10 01:38:00;214.667;261.381; 68.750;121.467;1272.800;114.338;155.674;322.535;419.229;334.380;402.000; 98.214; 87.590;165.703;198.667;211.314;277.481; 99.847;159.904; 95.333;203.340;173.590;246.000;194.470;202.880;113.830; 25.730;225.840;129.600;271.030;  4.117; 16.906;108.457
2024-05-10 01:39:00;219.300;251.899; 69.600;120.750;1292.900;116.056;152.783;331.459;415.835;338.630;403.000;101.602; 89.120;160.233;205.467;210.585;276.731; 99.777;157.503; 96.267;197.320;179.340;   null;194.880;206.910;115.960; 26.450;229.140;128.640;266.570;  4.823; 16.359;110.373
2024-05-10 01:40:00;224.283;258.308; 74.183;122.500;1258.200;117.259;150.758;329.136;417.814;335.300;406.000;102.385; 88.710;162.359;205.200;212.485;272.704; 95.362;159.220; 92.133;195.080;176.210;252.200;201.130;199.950;110.580; 25.700;226.850;127.420;270.590;  4.642; 16.390;108.202
2024-05-10 01:41:00;222.333;250.378; 71.083;121.567;1284.300;114.444;150.485;328.295;420.916;329.930;401.000; 98.743; 88.710;159.235;200.267;209.418;275.650; 97.732;159.188; 95.067;199.690;177.560;   null;200.800;200.370;112.890; 25.900;230.810;128.640;270.160;  4.606; 17.473;107.478
2024-05-10 01:42:00;217.417;255.564; 71.550;119.083;1250.800;117.196;147.484;322.745;421.056;333.260;405.000;100.534; 88.000;164.218;206.667;207.738;277.034; 96.212;162.852; 94.400;200.030;179.450;   null;200.620;203.050;111.900; 25.740;226.520;128.120;271.300;  4.590; 17.477;104.583
2024-05-10 01:43:00;218.583;259.635; 69.200;116.600;1276.900;118.313;150.764;323.921;426.649;334.480;405.000; 99.170; 85.100;163.036;203.600;207.535;274.740;101.457;159.597; 95.467;199.910;174.820;   null;193.480;194.260;114.480; 25.610;226.890;127.570;271.210;  4.573; 18.228;105.203
2024-05-10 01:44:00;216.133;257.486; 70.350;118.650;1271.100;113.479;153.999;324.642;420.314;334.510;408.000;101.812; 86.780;160.958;202.000;211.327;272.593; 95.624;160.368; 93.600;195.920;173.880;249.300;202.890;201.070;111.870; 26.010;230.660;128.070;271.260;  4.611; 16.207;108.710
2024-05-10 01:45:00;219.933;263.514; 69.617;118.500;1274.100;115.550;150.328;324.740;424.548;339.480;400.000;103.400; 92.110;161.924;203.867;206.798;271.291; 97.060;158.792; 96.133;200.240;177.660;251.300;194.380;204.660;111.020; 25.490;225.830;127.820;271.310;  4.738; 16.683;110.264
2024-05-10 01:46:00;216.700;252.890; 72.567;121.067;1278.200;115.943;145.956;329.526;427.117;338.180;404.000;104.803; 88.550;158.713;204.267;205.848;280.155; 98.670;164.067; 93.467;195.060;174.130;256.900;194.610;204.230;114.040; 26.050;228.660;126.060;269.470;  4.103; 17.814;109.541
2024-05-10 01:47:00;217.617;255.616; 71.800;121.433;1274.500;112.799;151.148;328.065;419.070;337.810;408.000;100.618; 86.890;165.232;200.933;203.739;276.311; 98.096;162.667; 95.333;200.060;173.060;   null;195.970;209.120;112.590; 25.550;228.800;129.090;268.920;  5.193; 16.684;109.794
2024-05-10 01:48:00;216.000;256.681; 66.500;119.000;1278.500;114.386;153.749;330.125;419.823;338.310;407.000; 99.037; 90.410;160.004;204.533;211.540;269.442;100.743;161.779; 95.467;202.710;177.160;   null;197.560;198.880;112.590; 25.140;231.250;131.880;270.350;  4.666; 16.198;105.926
2024-05-10 01:49:00;219.600;255.579; 70.400;123.567;1292.800;118.585;150.565;316.448;420.736;333.000;397.000;102.633; 89.770;164.640;204.933;205.850;275.458; 98.620;159.510; 92.400;198.570;176.840;250.200;192.470;198.980;113.400; 26.350;226.880;127.370;262.930;  4.286; 18.746;107.627
2024-05-10 01:50:00;225.450;253.097; 69.033;118.300;1259.300;114.859;146.796;327.033;432.812;337.810;403.000; 99.950; 87.130;165.718;203.467;208.896;277.877; 98.865;160.188; 94.800;198.090;176.000;   null;194.020;206.920;112.880; 26.340;234.130;127.830;267.460;  4.249; 17.188;111.239
2024-05-10 01:51:00;224.733;254.758; 71.567;120.167;1257.500;116.571;150.600;323.600;423.866;337.630;405.000;101.239; 90.850;165.802;206.533;207.741;271.823; 97.782;165.799; 95.333;198.920;178.030;   null;200.360;202.890;114.110; 25.010;226.940;128.120;271.820;  4.286; 15.895;110.987
2024-05-10 01:52:00;222.667;252.432; 71.583;121.100;1258.100;116.064;151.619;322.770;419.311;333.900;417.000;101.432; 87.390;164.123;205.333;206.053;275.522;102.969;167.662; 94.667;195.430;179.720;250.100;198.100;203.590;113.370; 25.710;227.400;127.620;269.810;  4.722; 16.294;112.433
2024-05-10 01:53:00;217.133;254.792; 70.183;117.950;1268.800;118.462;150.328;328.235;427.989;334.230;405.000;104.578; 87.690;160.155;202.533;202.994;279.142; 97.712;160.786; 93.467;196.290;174.620;247.900;193.140;198.890;114.630; 26.160;225.950;132.310;267.720;  4.123; 16.539;107.372
2024-05-10 01:54:00;220.050;261.102; 73.333;121.383;1271.700;120.619;153.098;323.310;425.091;343.730;408.000;100.263; 87.090;154.278;200.933;210.585;278.141; 99.004;159.884; 94.933;200.620;179.900;244.400;194.230;201.340;111.600; 27.110;231.010;128.020;270.090;  4.323; 14.956;110.987
2024-05-10 01:55:00;223.817;253.655; 66.217;123.383;1304.600;117.754;145.935;324.410;420.606;333.400;408.000;101.410; 91.360;162.115;208.400;203.201;273.527; 97.754;153.684; 94.133;195.910;172.610;251.300;191.750;192.370;111.110; 26.040;224.960;127.160;268.190;  4.886; 17.549;112.433
2024-05-10 01:56:00;218.283;258.567; 69.400;120.883;1261.900;115.721;150.528;321.593;427.688;342.360;399.000; 99.480; 88.800;162.721;204.000;209.640;271.788; 96.085;164.231; 95.600;202.340;175.700;   null;194.240;203.200;113.450; 26.260;230.970;129.280;273.720;  4.868; 16.709;108.457
2024-05-10 01:57:00;219.950;253.550; 68.717;121.617;1250.800;115.280;149.547;328.418;414.246;338.530;407.000;101.650; 88.200;159.129;203.333;206.800;282.688; 97.929;159.228; 94.933;200.680;175.950;   null;195.550;203.570;112.830; 26.420;226.150;127.380;276.190;  4.232; 16.130;111.239
2024-05-10 01:58:00;216.350;254.914; 76.750;120.950;1284.400;116.473;151.509;330.519;430.008;340.260;409.000;102.603; 88.490;165.062;198.133;202.248;277.120; 96.462;161.873; 97.067;198.280;177.370;   null;198.160;200.040;115.470; 26.440;227.950;126.550;265.550;  4.431; 16.827;108.818
2024-05-10 01:59:00;225.267;255.001; 71.100;122.867;1292.700;113.924;152.411;329.043;419.321;336.300;413.000;103.215; 90.170;159.130;200.800;213.643;279.535; 97.066;164.585; 91.333;198.910;177.630;   null;194.040;200.830;109.550; 25.880;226.750;126.700;270.040;  4.521; 17.298;110.987
2024-05-10 02:00:00;220.967;255.997; 71.350;120.383;1276.100;117.029;148.595;331.325;428.147;341.030;406.000; 99.807; 85.260;165.160;197.600;210.798;271.041; 97.121;169.153; 91.733;198.340;174.450;250.500;198.820;198.040;109.990; 27.390;232.980;126.160;269.110;  4.521; 16.960;109.903
2024-05-10 02:01:00;213.650;255.944; 72.783;119.933;1253.400;118.282;149.866;322.977;424.438;340.700;407.000;101.580; 88.480;175.515;204.933;205.107;278.086; 97.142;161.581; 94.667;198.560;179.490;247.600;199.170;190.230;112.990; 26.380;230.130;128.540;270.900;  4.357; 17.585;109.180
2024-05-10 02:02:00;224.167;261.680; 66.617;119.233;1257.200;115.827;153.742;326.255;422.301;338.230;403.000; 96.638; 86.370;167.393;206.933;201.501;267.727;100.068;160.995; 96.000;198.770;177.400;   null;195.650;199.090;112.930; 26.610;220.930;130.290;273.260;  4.392; 17.337;108.349
2024-05-10 02:03:00;223.300;258.847; 77.200;123.983;1250.700;114.709;149.905;324.166;421.378;333.800;400.000;101.882; 87.200;163.288;200.133;208.164;276.700; 98.933;162.919; 97.600;200.040;170.370;251.900;197.450;204.910;111.960; 26.890;229.300;127.480;264.960;  4.375; 17.367;107.627
2024-05-10 02:04:00;220.717;250.838; 71.583;119.117;1257.400;117.323;151.976;320.211;423.745;   null;397.000;103.338; 89.580;165.649;205.333;204.360;272.846;104.624;165.739; 92.400;198.000;177.010;249.900;192.650;203.000;113.680; 26.970;233.310;129.140;266.240;  4.593; 17.562;106.438
2024-05-10 02:05:00;219.350;256.399; 71.100;124.500;1269.400;114.485;152.424;323.712;418.720;   null;399.000; 99.007; 88.130;157.050;206.400;201.505;276.421; 97.938;162.758; 91.467;195.600;183.320;245.100;196.890;201.220;114.780; 26.150;229.410;127.620;270.130;  4.031; 16.147;110.046
2024-05-10 02:06:00;219.300;257.186; 67.917;122.533;1267.000;117.769;149.857;323.712;420.255;   null;408.000; 98.340; 88.730;163.364;207.467;209.328;279.655; 97.743;163.437; 96.133;197.430;175.720;250.300;194.170;196.690;114.980; 26.830;229.600;127.690;269.530;  4.193; 16.845;106.333
2024-05-10 02:07:00;221.133;254.808; 69.867;122.133;1284.700;112.257;150.688;336.594;424.256;   null;403.000;103.517; 90.240;160.337;204.133;203.408;273.530; 98.354;160.601; 97.200;194.020;173.800;   null;192.150;203.050;109.470; 26.240;227.460;129.780;270.150;  5.099; 17.360;109.072
2024-05-10 02:08:00;225.200;253.216; 68.467;116.583;1250.800;117.203;150.986;324.742;421.298;   null;402.000;102.626; 88.350;151.058;203.733;203.404;274.043;102.709;162.422; 94.000;200.790;177.130;   null;194.300;204.220;111.700; 25.460;225.400;127.450;266.170;  4.374; 17.025;107.160
2024-05-10 02:09:00;217.283;254.860; 66.650;117.183;1273.800;118.055;149.368;326.477;420.005;   null;402.000; 99.836; 89.990;161.335;201.467;208.901;270.281; 94.125;162.706; 96.400;199.270;177.990;   null;196.190;199.780;114.680; 25.870;223.130;128.020;268.300;  4.827; 17.053;107.520
2024-05-10 02:10:00;217.567;253.024; 69.900;119.917;1275.500;116.128;152.698;325.134;420.526;   null;400.000; 97.303; 90.950;159.143;205.600;202.253;271.994; 98.596;162.896; 95.200;200.460;178.710;243.400;196.640;204.570;114.820; 27.050;226.590;130.400;270.100;  4.646; 17.693;107.160
2024-05-10 02:11:00;222.450;252.744; 74.650;118.083;1267.700;121.611;151.754;323.214;421.638;   null;407.000;106.267; 88.760;156.554;203.600;208.901;276.874; 99.556;157.250; 95.200;200.540;181.770;   null;194.350;202.340;113.440; 26.690;228.740;129.070;266.750;  4.609; 16.581;107.627
2024-05-10 02:12:00;217.783;258.252; 66.567;120.450;1281.800;114.930;151.724;327.569;421.097;330.930;404.000;101.303; 88.530;158.588;206.133;203.946;278.094; 95.393;159.587; 96.533;200.060;178.630;   null;196.670;198.470;111.060; 26.530;230.640;128.200;262.590;  4.500; 16.628;109.072
2024-05-10 02:13:00;222.467;250.031; 70.983;119.367;1249.200;113.101;153.773;331.084;425.406;337.610;405.000;100.032; 89.830;157.460;202.133;205.100;279.144; 98.214;160.584; 95.467;198.060;176.560;   null;195.330;204.780;112.380; 25.970;228.930;126.830;265.890;  4.120; 16.400;110.987
2024-05-10 02:14:00;217.767;252.812; 72.050;121.133;1271.100;115.340;149.268;321.576;419.675;335.480;406.000; 99.714; 85.010;163.992;204.800;203.411;270.654; 95.826;162.208; 96.533;201.140;179.650;   null;197.780;202.470;113.050; 25.210;231.110;128.920;267.760;  4.483; 16.747;104.738
2024-05-10 02:15:00;223.483;253.320; 72.300;122.267;1261.300;114.957;148.738;317.195;419.133;336.710;410.000;104.633; 91.640;162.282;203.200;205.511;267.685; 98.849;164.442; 93.600;195.470;174.380;242.900;198.230;202.230;111.310; 25.990;223.800;130.700;270.160;  4.446; 15.529;100.665
2024-05-10 02:16:00;217.267;258.899; 67.767;118.400;1276.900;118.281;154.639;324.263;429.937;   null;398.000; 99.813; 88.100;162.785;201.600;208.371;279.516; 98.939;161.965; 94.800;196.270;174.700;   null;192.120;201.680;110.490; 25.320;226.270;126.090;272.980;  4.427; 16.595;108.603
2024-05-10 02:17:00;218.567;255.908; 70.333;122.683;1271.300;113.335;151.615;321.085;426.327;   null;407.000;100.504; 91.580;157.719;199.467;206.473;279.515; 97.929;158.132; 94.933;201.860;171.880;   null;195.770;201.420;112.750; 25.970;233.360;126.230;272.680;  4.428; 17.617;114.376
2024-05-10 02:18:00;219.883;253.966; 67.350;125.317;1262.400;117.085;146.056;331.428;421.849;   null;400.000;102.944; 91.330;165.303;200.000;205.518;276.286; 97.127;164.132; 95.200;196.760;176.930;   null;198.370;205.440;113.460; 25.550;225.340;128.490;272.730;  4.537; 16.506;109.685
2024-05-10 02:19:00;220.883;257.377; 74.400;120.550;1285.300;114.459;149.794;329.801;419.745;   null;400.000;101.581; 87.000;163.064;202.000;207.955;274.593; 99.734;166.066; 93.867;202.130;175.930;249.400;199.440;206.550;112.990; 25.510;228.010;129.380;272.000;  4.610; 16.596;108.095
2024-05-10 02:20:00;220.300;261.802; 72.750;120.717;1273.900;113.540;148.442;319.419;425.413;   null;405.000;100.722; 92.080;166.453;204.800;206.999;276.465; 98.094;161.814; 93.467;199.140;169.910;244.900;193.090;197.670;112.860; 26.100;230.390;128.620;269.800;  4.736; 16.064;108.564
2024-05-10 02:21:00;220.200;255.959; 66.867;120.850;1266.500;115.017;148.231;327.954;422.009;   null;399.000;103.982; 89.820;163.114;208.000;206.056;276.860; 98.398;161.002; 96.667;200.290;177.400;250.700;196.830;199.820;111.550; 26.550;226.270;127.400;266.930;  4.483; 17.786;110.264
2024-05-10 02:22:00;224.567;251.464; 72.050;126.700;1278.300;114.817;150.956;320.168;424.083;   null;400.000;102.557; 87.170;161.134;200.133;200.556;272.247; 97.228;163.531; 97.467;199.350;174.240;   null;201.910;201.750;113.100; 25.720;226.650;127.850;266.460;  4.700; 17.072;113.044
2024-05-10 02:23:00;223.267;255.085; 71.783;117.950;1243.000;118.642;149.750;323.345;429.232;   null;411.000;102.193; 91.480;157.890;207.333;202.253;275.353; 96.607;162.714; 93.733;201.730;179.990;   null;198.000;199.890;115.140; 24.820;229.110;128.410;270.140;  3.939; 16.277;112.933
2024-05-10 02:24:00;221.217;252.285; 69.383;123.267;1270.800;114.230;149.897;323.177;430.695;   null;410.000; 98.625; 89.380;153.205;203.333;205.846;271.331; 98.467;160.516; 96.133;202.950;174.590;   null;195.210;199.320;112.510; 25.750;224.700;130.230;266.380;  4.537; 17.114;109.433
2024-05-10 02:25:00;219.283;250.414; 70.983;118.200;1274.800;117.131;151.497;324.351;419.594;   null;400.000;104.594; 89.350;165.320;203.467;202.251;275.279; 94.401;162.053; 93.067;198.510;176.720;   null;197.720;196.800;112.520; 26.330;227.060;127.200;266.850;  4.883; 16.662;109.072
2024-05-10 02:26:00;215.333;251.830; 71.533;119.450;1277.900;113.697;150.605;330.340;422.239;   null;408.000;102.542; 91.230;166.847;205.333;207.004;274.031;101.035;161.069; 97.067;199.070;176.000;   null;200.810;196.310;109.870; 26.670;225.040;127.440;266.770;  4.538; 15.867;111.489
2024-05-10 02:27:00;211.033;246.089; 70.967;119.733;1282.700;111.382;148.124;322.250;422.700;   null;405.000;104.555; 88.440;160.773;206.800;202.248;269.412; 96.579;162.086; 93.600;202.160;180.420;   null;195.830;197.450;111.810; 25.260;226.550;127.440;263.920;  4.356; 17.116;106.438
2024-05-10 02:28:00;223.933;251.041; 70.667;120.967;1269.800;113.512;154.059;327.781;421.548;   null;402.000; 99.880; 88.680;161.425;198.000;202.253;277.652; 96.938;165.083; 97.733;195.070;177.870;247.300;195.280;194.200;114.320; 27.380;229.730;130.030;267.140;  4.321; 17.224;110.877
2024-05-10 02:29:00;219.483;257.516; 68.883;116.150;1252.600;119.218;149.477;321.379;420.316;   null;406.000;102.968; 88.620;159.701;198.000;211.751;272.162; 95.779;164.316; 96.133;201.340;175.380;   null;191.510;200.500;111.050; 25.380;229.410;129.820;266.210;  4.757; 16.634;107.988
2024-05-10 02:30:00;221.300;256.728; 70.533;121.967;1263.000;115.112;147.970;321.755;425.865;   null;407.000;101.203; 88.330;162.520;203.733;206.259;275.795; 96.027;166.668; 95.600;195.050;179.310;248.600;194.650;203.360;112.230; 26.150;221.650;127.450;263.500;  4.250; 17.411;107.627
2024-05-10 02:31:00;217.433;255.030; 68.833;122.850;1265.200;114.772;148.085;324.807;417.632;   null;405.000;103.851; 87.260;163.970;200.800;204.150;276.261; 98.357;160.180; 94.400;203.990;182.550;   null;200.720;205.450;113.150; 27.000;228.720;129.080;267.860;  4.575; 16.706;110.516
2024-05-10 02:32:00;221.417;251.651; 71.033;119.500;1276.500;116.076;151.678;329.086;423.561;   null;414.000;100.808; 87.930;158.654;209.600;208.901;275.289; 99.613;161.534; 89.733;197.250;179.090;246.700;192.820;206.130;114.220; 26.870;226.890;129.050;274.720;  4.576; 17.046;107.520
2024-05-10 02:33:00;218.500;257.217; 69.317;119.050;1256.900;113.343;148.874;332.207;420.667;   null;405.000; 97.976; 89.390;157.427;203.200;207.743;279.114;101.995;162.878; 95.600;200.950;177.810;248.600;200.650;201.960;112.820; 26.470;228.750;128.250;267.240;  4.666; 17.057;111.239
2024-05-10 02:34:00;219.550;253.052; 76.633;120.083;1256.000;115.001;151.131;328.144;428.438;   null;402.000; 98.426; 89.550;162.899;209.600;208.906;276.259; 97.523;166.860; 94.133;196.750;178.000;248.000;192.950;201.630;110.830; 26.420;230.700;127.370;268.160;  4.701; 17.569;104.376
2024-05-10 02:35:00;217.683;253.175; 73.500;121.750;1291.600;117.880;152.168;323.908;420.697;   null;410.000; 98.936; 87.960;154.649;208.000;206.787;272.253;101.038;163.931; 91.200;205.780;173.110;250.400;191.210;205.740;111.730; 26.110;227.120;128.210;269.030;  4.494; 17.846;110.155
2024-05-10 02:36:00;218.367;258.443; 68.433;122.350;1281.300;118.266;150.154;331.334;423.851;   null;403.000;100.771; 88.520;161.061;206.000;206.793;273.223; 97.720;162.543; 97.333;198.740;175.150;250.800;197.610;198.270;112.100; 24.660;228.200;128.060;270.430;  4.684; 16.962;107.734
2024-05-10 02:37:00;218.933;254.330; 74.983;123.917;1268.700;115.372;155.197;321.907;426.187;   null;404.000;104.253; 90.040;168.154;206.400;202.051;283.795; 98.184;162.453; 94.933;202.650;177.060;254.300;194.630;209.230;112.670; 26.170;230.550;129.990;268.210;  4.973; 15.041;109.541
